Cell Typeold,Effect ID,Platform,Experiment ID,Term,platform_id,comparison_id,Estimate Up Down,stage,Group Size,Disease Name,fdr,significant
immature intestine goblet cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.30E-11,TRUE
BEST4+ intestinal epithelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.30E-11,TRUE
transit amplifying cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,8.05E-11,TRUE
plasma cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,9.41E-11,TRUE
enteroendocrine cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,2.15E-10,TRUE
mast cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,9.96E-10,TRUE
naive B cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.04E-09,TRUE
T-helper 17 cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,4.42E-09,TRUE
smooth muscle cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.64E-07,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.72E-07,TRUE
vein endothelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.88E-07,TRUE
conventional dendritic cell 2,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,2.42E-07,TRUE
dendritic cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,3.82E-07,TRUE
S3 fibroblast,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,3.40E-06,TRUE
conventional dendritic cell 1,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,5.87E-05,TRUE
T peripheral helper,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,8.22E-05,TRUE
plasmacytoid dendritic cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,9.54E-05,TRUE
lymphatic endothelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.000223357,TRUE
innate lymphoid cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.000298034,TRUE
T-cytotoxic 17 cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.00140567,TRUE
artery endothelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.001626741,TRUE
natural killer cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.002575792,TRUE
capillary endothelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.058903372,TRUE
gamma-delta T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.077468846,TRUE
malignant immature intestine goblet cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.743863443,FALSE
mature B cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.839051786,FALSE
endothelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.839051786,FALSE
germinal center B cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.909997622,FALSE
pericyte,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.15E-11,TRUE
malignant intestinal epithelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.15E-11,TRUE
malignant enterocyte,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.15E-11,TRUE
cancer associated fibroblast,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.30E-11,TRUE
endothelial tip cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.40E-07,TRUE
naive CD4+ T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.52E-07,TRUE
monocyte,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,5.61E-07,TRUE
naive CD8+ T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.06E-06,TRUE
"effector memory CD4-positive, alpha-beta T cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.35E-06,TRUE
malignant intestinal tuft cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.66E-05,TRUE
fibroblast,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,9.98E-05,TRUE
malignant enteroendocrine cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.000326534,TRUE
malignant BEST4+ intestinal epithelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.001160327,TRUE
macrophage,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.003552788,TRUE
intestine goblet cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.023763558,TRUE
effector memory CD8+ T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.204257547,FALSE
migratory conventional dendritic cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.337997963,FALSE
Schwann cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.370770737,FALSE
T follicular helper cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.38003071,FALSE
malignant intestine goblet cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.395353072,FALSE
intestinal tuft cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.395353072,FALSE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.401365382,FALSE
regulatory T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.743863443,FALSE
vein endothelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.016479492,TRUE
smooth muscle cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.016479492,TRUE
plasmacytoid dendritic cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.016479492,TRUE
T-helper 17 cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.020507813,TRUE
S2 fibroblast,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.020507813,TRUE
lymphatic endothelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.020507813,TRUE
intestine goblet cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.020507813,TRUE
enteroendocrine cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.020507813,TRUE
naive CD4+ T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.022771662,TRUE
S3 fibroblast,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.023542132,TRUE
mature B cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.023542132,TRUE
germinal center B cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.023542132,TRUE
naive CD8+ T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.025591682,TRUE
mast cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.025591682,TRUE
plasma cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.032958984,TRUE
BEST4+ intestinal epithelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.032958984,TRUE
T peripheral helper,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.036914062,TRUE
intestinal epithelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.036914062,TRUE
dendritic cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.036914062,TRUE
enterocyte,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.044621394,TRUE
transit amplifying cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.065429688,TRUE
migratory conventional dendritic cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.074100889,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.074100889,TRUE
conventional dendritic cell 2,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.093883168,TRUE
conventional dendritic cell 1,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.093883168,TRUE
immature intestine goblet cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.108183019,FALSE
"effector memory CD4-positive, alpha-beta T cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.164794922,FALSE
capillary endothelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.185639253,FALSE
T follicular helper cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.251452934,FALSE
Schwann cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.251452934,FALSE
gamma-delta T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.436628069,FALSE
endothelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.461126154,FALSE
effector memory CD8+ T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.533935547,FALSE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.533935547,FALSE
naive B cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.59702846,FALSE
malignant immature intestine goblet cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.59702846,FALSE
malignant intestine goblet cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.622472426,FALSE
intestinal tuft cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.622472426,FALSE
pericyte,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.016479492,TRUE
cancer associated fibroblast,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.022771662,TRUE
endothelial tip cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.025591682,TRUE
malignant intestinal tuft cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.031494141,TRUE
malignant intestinal epithelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.032958984,TRUE
malignant enterocyte,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.032958984,TRUE
regulatory T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.086132813,TRUE
malignant enteroendocrine cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.093883168,TRUE
monocyte,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.123925781,FALSE
macrophage,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.238345498,FALSE
malignant BEST4+ intestinal epithelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.251452934,FALSE
T-cytotoxic 17 cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.461126154,FALSE
innate lymphoid cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.571382563,FALSE
natural killer cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.659940279,FALSE
fibroblast,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.697735481,FALSE
artery endothelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.735351563,FALSE
transit amplifying cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.037628174,TRUE
S2 fibroblast,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.037628174,TRUE
intestinal epithelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.037628174,TRUE
enterocyte,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.04152832,TRUE
T-helper 17 cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.067212786,TRUE
plasma cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.067212786,TRUE
lymphatic endothelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.067212786,TRUE
immature intestine goblet cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.067212786,TRUE
enteroendocrine cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.067212786,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.067212786,TRUE
smooth muscle cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.068586077,TRUE
S3 fibroblast,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.068586077,TRUE
naive CD4+ T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.068586077,TRUE
malignant enteroendocrine cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.068586077,TRUE
dendritic cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.068586077,TRUE
T follicular helper cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.074906783,TRUE
mast cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.081680961,TRUE
conventional dendritic cell 1,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.088954926,TRUE
