Cell Typeold,Effect ID,Platform,Experiment ID,Term,platform_id,comparison_id,Estimate Up Down,stage,Group Size,Disease Name,fdr,significant
"CD14-positive, CD16-negative classical monocyte",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.273633895,TRUE
Macro_SPP1,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.51732111,TRUE
epithelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.750969139,TRUE
cDC1_CLEC9A,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.750969139,TRUE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.750969139,TRUE
"effector memory CD8-positive, alpha-beta T cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.843635559,TRUE
natural killer cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.859508417,TRUE
pDC_LILRA4,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,1,TRUE
Macro_INHBA,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.02114563,TRUE
fibroblast,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.02114563,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.02114563,TRUE
CD8+ resident-memory T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.038057963,TRUE
cancer-associated fibroblast,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.047305767,TRUE
Macro_NLRP3,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.064327464,TRUE
Tfh-Th1,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.065853721,TRUE
T-helper 17 cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.065853721,TRUE
interferon-stimulated genes CD4-positive T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.094182795,TRUE
Macro_ISG15,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.134622079,TRUE
gamma-delta T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.159441267,TRUE
stromal cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.205610078,TRUE
neutrophil,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.238149007,TRUE
mesenchymal cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.750969139,TRUE
Macro_C1QC,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.750969139,TRUE
"CD16-positive, CD56-dim natural killer cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.912218094,TRUE
Macro_LYVE1,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,7.83E-10,TRUE
Macro_IL1B,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,7.83E-10,TRUE
"CD14-low, CD16-positive monocyte",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,7.83E-10,TRUE
plasma cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,7.67E-09,TRUE
"exhausted CD8-positive, alpha-beta T cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,7.82E-08,TRUE
mature B cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,1.77E-07,TRUE
cDC1_CLEC9A,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,2.31E-07,TRUE
macrophage,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,6.05E-07,TRUE
cDC3_LAMP3,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,1.75E-06,TRUE
Tk,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,4.70E-06,TRUE
"effector memory CD8-positive, alpha-beta T cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,6.99E-06,TRUE
T-helper 17 cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,7.78E-06,TRUE
mast cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,7.78E-06,TRUE
class switched memory B cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,7.78E-06,TRUE
regulatory T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,1.65E-05,TRUE
endothelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.000277933,TRUE
fat cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.000680685,TRUE
memory B cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.001355748,TRUE
"CD14-positive, CD16-negative classical monocyte",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.001355748,TRUE
"effector memory RA CD8-positive, alpha-beta T cell (TEMRA)",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.001667433,TRUE
"naive thymus-derived CD4-positive, alpha-beta T cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.00173642,TRUE
interferon-stimulated genes CD4-positive T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.016991975,TRUE
epithelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.627597718,TRUE
neutrophil,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.67602077,TRUE
pDC_LILRA4,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.811336626,TRUE
natural killer cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.897128214,TRUE
Macro_ISG15,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.897128214,TRUE
fibroblast,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,7.83E-10,TRUE
Macro_INHBA,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,2.45E-09,TRUE
cancer-associated fibroblast,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,1.93E-07,TRUE
CD8+ resident-memory T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,6.05E-07,TRUE
Macro_NLRP3,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,4.69E-06,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,9.10E-06,TRUE
Tfh-Th1,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.000307042,TRUE
gamma-delta T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.001667433,TRUE
stromal cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.026899836,TRUE
mesenchymal cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.069483949,TRUE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.078070949,TRUE
Macro_SPP1,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.205110229,TRUE
"CD16-positive, CD56-dim natural killer cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.384977945,TRUE
Macro_C1QC,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.854305728,TRUE
Macro_LYVE1,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,7.46E-09,TRUE
endothelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,2.04E-08,TRUE
fat cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,3.69E-08,TRUE
cDC1_CLEC9A,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,7.97E-08,TRUE
"effector memory RA CD8-positive, alpha-beta T cell (TEMRA)",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,1.04E-07,TRUE
mast cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,4.32E-07,TRUE
macrophage,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,1.32E-06,TRUE
mature B cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,3.70E-06,TRUE
"naive thymus-derived CD4-positive, alpha-beta T cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,1.43E-05,TRUE
class switched memory B cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,1.43E-05,TRUE
Macro_IL1B,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,1.65E-05,TRUE
Tfh-Th1,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,2.65E-05,TRUE
stromal cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,7.67E-05,TRUE
"exhausted CD8-positive, alpha-beta T cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,8.10E-05,TRUE
"CD14-low, CD16-positive monocyte",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,9.02E-05,TRUE
mesenchymal cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.000197165,TRUE
"CD14-positive, CD16-negative classical monocyte",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.000692358,TRUE
plasma cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.010018844,TRUE
T-helper 17 cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.010129832,TRUE
"effector memory CD8-positive, alpha-beta T cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.075000354,TRUE
cancer-associated fibroblast,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.091947548,TRUE
Tk,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.126522177,TRUE
cDC3_LAMP3,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.130311299,TRUE
memory B cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.294887612,TRUE
pDC_LILRA4,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.322560842,TRUE
neutrophil,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.367635605,TRUE
regulatory T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.457378407,TRUE
Macro_SPP1,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.579516956,TRUE
natural killer cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.668566499,TRUE
"CD16-positive, CD56-dim natural killer cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.839056236,TRUE
CD8+ resident-memory T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,1.18E-06,TRUE
fibroblast,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,1.49E-06,TRUE
Macro_INHBA,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,3.74E-06,TRUE
epithelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,1.65E-05,TRUE
gamma-delta T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,3.86E-05,TRUE
"CD4-positive, alpha-beta T cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,7.87E-05,TRUE
Macro_ISG15,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.001485618,TRUE
Macro_NLRP3,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.002404114,TRUE
interferon-stimulated genes CD4-positive T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.007048356,TRUE
Macro_C1QC,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.37352238,TRUE
"CD8-positive, alpha-beta T cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.931471354,TRUE
natural killer cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,3.91E-11,TRUE
cDC3_LAMP3,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,3.91E-11,TRUE
"CD14-low, CD16-positive monocyte",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,3.91E-11,TRUE
mature B cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,4.29E-11,TRUE
"CD8-positive, alpha-beta T cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,4.47E-11,TRUE
Tk,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,8.53E-11,TRUE
Macro_LYVE1,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.22E-10,TRUE
T-helper 17 cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.24E-10,TRUE
"exhausted CD8-positive, alpha-beta T cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.24E-10,TRUE
class switched memory B cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.54E-10,TRUE
